itemId,itemName,icon,rarity,slot,type,location
9661,Earthclasp Barrier,inv_shield_13,uncommon,Off Hand,Shield,
9662,Rushridge Boots,inv_boots_plate_01,uncommon,Feet,Plate,
9663,Dawnrider's Chestpiece,inv_chest_chain_16,uncommon,Chest,Mail,
9664,Sentinel's Guard,inv_helmet_19,uncommon,Head,Plate,
9665,Wingcrest Gloves,inv_gauntlets_18,uncommon,Hands,Cloth,
9666,Stronghorn Girdle,inv_belt_26,uncommon,Waist,Mail,
9678,Tok'kar's Murloc Basher,inv_mace_05,uncommon,Two-hand,Mace,
9679,Tok'kar's Murloc Chopper,inv_weapon_halbard_01,uncommon,Two-hand,Axe,
9680,Tok'kar's Murloc Shanker,inv_weapon_shortblade_18,uncommon,One-hand,Dagger,
9682,Leather Chef's Belt,inv_belt_05,uncommon,Waist,Leather,
9683,Strength of the Treant,inv_staff_25,uncommon,Two-hand,Staff,
9684,Force of the Hippogryph,inv_axe_12,uncommon,Main Hand,Axe,
9686,Spirit of the Faerie Dragon,inv_hammer_23,uncommon,Main Hand,Mace,
9687,Grappler's Belt,inv_belt_17,uncommon,Waist,Leather,
9698,Gloves of Insight,inv_gauntlets_21,uncommon,Hands,Leather,
9699,Garrison Cloak,inv_misc_cape_02,uncommon,Back,Cloth,
9703,Scorched Cape,inv_misc_cape_22,uncommon,Back,Cloth,
9704,Rustler Gloves,inv_gauntlets_23,uncommon,Hands,Leather,
9705,Tharg's Shoelace,inv_belt_02,uncommon,Waist,Leather,
9706,Tharg's Disk,inv_shield_15,uncommon,Off Hand,Shield,
9718,Reforged Blade of Heroes,inv_sword_10,rare,One-hand,Sword,BOE
9742,Simple Cord,inv_belt_02,common,Waist,Cloth,
9743,Simple Shoes,inv_boots_09,common,Feet,Cloth,
9744,Simple Bands,inv_bracer_10,common,Wrist,Cloth,
9745,Simple Cape,inv_misc_cape_22,common,Back,Cloth,
9746,Simple Gloves,inv_gauntlets_21,common,Hands,Cloth,
9747,Simple Britches,inv_pants_06,uncommon,Legs,Cloth,
9748,Simple Robe,inv_chest_cloth_18,uncommon,Chest,Cloth,
9749,Simple Blouse,inv_shirt_05,uncommon,Chest,Cloth,
9750,Gypsy Sash,inv_belt_25,common,Waist,Leather,
9751,Gypsy Sandals,inv_boots_fabric_01,common,Feet,Leather,
9752,Gypsy Bands,inv_bracer_12,common,Wrist,Leather,
9753,Gypsy Buckler,inv_shield_10,uncommon,Off Hand,Shield,
9754,Gypsy Cloak,inv_misc_cape_17,common,Back,Cloth,
9755,Gypsy Gloves,inv_gauntlets_05,common,Hands,Leather,
9756,Gypsy Trousers,inv_pants_05,uncommon,Legs,Leather,
9757,Gypsy Tunic,inv_shirt_06,uncommon,Chest,Leather,
9758,Cadet Belt,inv_belt_17,common,Waist,Mail,
9759,Cadet Boots,inv_boots_plate_01,common,Feet,Mail,
9760,Cadet Bracers,inv_bracer_12,common,Wrist,Mail,
9761,Cadet Cloak,inv_misc_cape_01,common,Back,Cloth,
9762,Cadet Gauntlets,inv_gauntlets_12,common,Hands,Mail,
9763,Cadet Leggings,inv_pants_10,uncommon,Legs,Mail,
9764,Cadet Shield,inv_shield_09,uncommon,Off Hand,Shield,
9765,Cadet Vest,inv_chest_chain_05,uncommon,Chest,Mail,
9766,Greenweave Sash,inv_belt_05,uncommon,Waist,Cloth,
9767,Greenweave Sandals,inv_boots_03,uncommon,Feet,Cloth,
9768,Greenweave Bracers,inv_bracer_12,uncommon,Wrist,Cloth,
9769,Greenweave Branch,inv_staff_16,uncommon,Off Hand,Held In Off-Hand,
9770,Greenweave Cloak,inv_misc_cape_17,uncommon,Back,Cloth,
9771,Greenweave Gloves,inv_gauntlets_18,uncommon,Hands,Cloth,
9772,Greenweave Leggings,inv_pants_10,uncommon,Legs,Cloth,
9773,Greenweave Robe,inv_chest_cloth_15,uncommon,Chest,Cloth,
9774,Greenweave Vest,inv_chest_cloth_15,uncommon,Chest,Cloth,
9775,Bandit Cinch,inv_belt_03,uncommon,Waist,Leather,
9776,Bandit Boots,inv_boots_05,uncommon,Feet,Leather,
9777,Bandit Bracers,inv_bracer_05,uncommon,Wrist,Leather,
9778,Bandit Buckler,inv_shield_09,uncommon,Off Hand,Shield,
9779,Bandit Cloak,inv_misc_cape_19,uncommon,Back,Cloth,
9780,Bandit Gloves,inv_gauntlets_15,uncommon,Hands,Leather,
9781,Bandit Pants,inv_pants_06,uncommon,Legs,Leather,
9782,Bandit Jerkin,inv_shirt_11,uncommon,Chest,Leather,
9783,Raider's Chestpiece,inv_chest_chain_07,uncommon,Chest,Mail,
9784,Raider's Boots,inv_boots_01,uncommon,Feet,Mail,
9785,Raider's Bracers,inv_bracer_13,uncommon,Wrist,Mail,
9786,Raider's Cloak,inv_misc_cape_18,uncommon,Back,Cloth,
9787,Raider's Gauntlets,inv_gauntlets_04,uncommon,Hands,Mail,
9788,Raider's Belt,inv_belt_11,uncommon,Waist,Mail,
9789,Raider's Legguards,inv_pants_03,uncommon,Legs,Mail,
9790,Raider's Shield,inv_shield_09,uncommon,Off Hand,Shield,
9791,Ivycloth Tunic,inv_shirt_06,uncommon,Chest,Cloth,
9792,Ivycloth Boots,inv_boots_05,uncommon,Feet,Cloth,
9793,Ivycloth Bracelets,inv_bracer_12,uncommon,Wrist,Cloth,
9794,Ivycloth Cloak,inv_misc_cape_15,uncommon,Back,Cloth,
9795,Ivycloth Gloves,inv_gauntlets_27,uncommon,Hands,Cloth,
9796,Ivycloth Mantle,inv_shoulder_13,uncommon,Shoulder,Cloth,
9797,Ivycloth Pants,inv_pants_14,uncommon,Legs,Cloth,
9798,Ivycloth Robe,inv_chest_cloth_42,uncommon,Chest,Cloth,
9799,Ivycloth Sash,inv_belt_25,uncommon,Waist,Cloth,
9800,Ivy Orb,inv_misc_orb_01,uncommon,Off Hand,Held In Off-Hand,
9801,Superior Belt,inv_belt_02,uncommon,Waist,Leather,
9802,Superior Boots,inv_boots_03,uncommon,Feet,Leather,
9803,Superior Bracers,inv_bracer_02,uncommon,Wrist,Leather,
9804,Superior Buckler,inv_shield_09,uncommon,Off Hand,Shield,
9805,Superior Cloak,inv_misc_cape_10,uncommon,Back,Cloth,
9806,Superior Gloves,inv_gauntlets_05,uncommon,Hands,Leather,
9807,Superior Shoulders,inv_shoulder_08,uncommon,Shoulder,Leather,
9808,Superior Leggings,inv_pants_02,uncommon,Legs,Leather,
9809,Superior Tunic,inv_chest_leather_10,uncommon,Chest,Leather,
9810,Fortified Boots,inv_boots_01,uncommon,Feet,Mail,
9811,Fortified Bracers,inv_bracer_03,uncommon,Wrist,Mail,
9812,Fortified Cloak,inv_misc_cape_14,uncommon,Back,Cloth,
9813,Fortified Gauntlets,inv_gauntlets_21,uncommon,Hands,Mail,
9814,Fortified Belt,inv_belt_04,uncommon,Waist,Mail,
9815,Fortified Leggings,inv_pants_03,uncommon,Legs,Mail,
9816,Fortified Shield,inv_shield_07,uncommon,Off Hand,Shield,
9817,Fortified Spaulders,inv_shoulder_07,uncommon,Shoulder,Mail,
9818,Fortified Chain,inv_chest_chain,uncommon,Chest,Mail,
9819,Durable Tunic,inv_chest_cloth_05,uncommon,Chest,Cloth,
9820,Durable Boots,inv_boots_03,uncommon,Feet,Cloth,
9821,Durable Bracers,inv_bracer_11,uncommon,Wrist,Cloth,
9822,Durable Cape,inv_misc_cape_10,uncommon,Back,Cloth,
9823,Durable Gloves,inv_gauntlets_05,uncommon,Hands,Cloth,
9824,Durable Shoulders,inv_shoulder_06,uncommon,Shoulder,Cloth,
9825,Durable Pants,inv_pants_09,uncommon,Legs,Cloth,
9826,Durable Robe,inv_chest_cloth_20,uncommon,Chest,Cloth,
9827,Scaled Leather Belt,inv_belt_09,uncommon,Waist,Leather,
9828,Scaled Leather Boots,inv_boots_03,uncommon,Feet,Leather,
9829,Scaled Leather Bracers,inv_bracer_03,uncommon,Wrist,Leather,
9830,Scaled Shield,inv_shield_10,uncommon,Off Hand,Shield,
9831,Scaled Cloak,inv_misc_cape_07,uncommon,Back,Cloth,
9832,Scaled Leather Gloves,inv_gauntlets_24,uncommon,Hands,Leather,
9833,Scaled Leather Leggings,inv_pants_02,uncommon,Legs,Leather,
9834,Scaled Leather Shoulders,inv_shoulder_08,uncommon,Shoulder,Leather,
9835,Scaled Leather Tunic,inv_chest_leather_10,uncommon,Chest,Leather,
9836,Banded Armor,inv_chest_plate04,uncommon,Chest,Mail,
9837,Banded Bracers,inv_bracer_03,uncommon,Wrist,Mail,
9838,Banded Cloak,inv_misc_cape_06,uncommon,Back,Cloth,
9839,Banded Gauntlets,inv_gauntlets_11,uncommon,Hands,Mail,
9840,Banded Girdle,inv_belt_06,uncommon,Waist,Mail,
9841,Banded Leggings,inv_pants_03,uncommon,Legs,Mail,
9842,Banded Pauldrons,inv_shoulder_15,uncommon,Shoulder,Mail,
9843,Banded Shield,inv_shield_09,uncommon,Off Hand,Shield,
9844,Conjurer's Vest,inv_chest_cloth_06,uncommon,Chest,Cloth,
9845,Conjurer's Shoes,inv_boots_05,uncommon,Feet,Cloth,
9846,Conjurer's Bracers,inv_bracer_13,uncommon,Wrist,Cloth,
9847,Conjurer's Cloak,inv_misc_cape_17,uncommon,Back,Cloth,
9848,Conjurer's Gloves,inv_gauntlets_22,uncommon,Hands,Cloth,
9849,Conjurer's Hood,inv_helmet_32,uncommon,Head,Cloth,
9850,Conjurer's Mantle,inv_shoulder_05,uncommon,Shoulder,Cloth,
9851,Conjurer's Breeches,inv_pants_07,uncommon,Legs,Cloth,
9852,Conjurer's Robe,inv_chest_cloth_22,uncommon,Chest,Cloth,
9853,Conjurer's Cinch,inv_belt_15,uncommon,Waist,Cloth,
9854,Archer's Jerkin,inv_chest_leather_08,uncommon,Chest,Leather,
9855,Archer's Belt,inv_belt_03,uncommon,Waist,Leather,
9856,Archer's Boots,inv_boots_08,uncommon,Feet,Leather,
9857,Archer's Bracers,inv_bracer_12,uncommon,Wrist,Leather,
9858,Archer's Buckler,inv_shield_09,uncommon,Off Hand,Shield,
9859,Archer's Cap,inv_helmet_15,uncommon,Head,Leather,
9860,Archer's Cloak,inv_misc_cape_03,uncommon,Back,Cloth,
9861,Archer's Gloves,inv_gauntlets_22,uncommon,Hands,Leather,
9862,Archer's Trousers,inv_pants_07,uncommon,Legs,Leather,
9863,Archer's Shoulderpads,inv_shoulder_08,uncommon,Shoulder,Leather,
9864,Renegade Boots,inv_boots_05,uncommon,Feet,Mail,
9865,Renegade Bracers,inv_bracer_07,uncommon,Wrist,Mail,
9866,Renegade Chestguard,inv_chest_chain_12,uncommon,Chest,Mail,
9867,Renegade Cloak,inv_misc_cape_05,uncommon,Back,Cloth,
9868,Renegade Gauntlets,inv_gauntlets_28,uncommon,Hands,Mail,
9869,Renegade Belt,inv_belt_26,uncommon,Waist,Mail,
9870,Renegade Circlet,inv_crown_02,uncommon,Head,Mail,
9871,Renegade Leggings,inv_pants_03,uncommon,Legs,Mail,
9872,Renegade Pauldrons,inv_shoulder_09,uncommon,Shoulder,Mail,
9873,Renegade Shield,inv_shield_07,uncommon,Off Hand,Shield,
9874,Sorcerer Drape,inv_shirt_13,uncommon,Chest,Cloth,
9875,Sorcerer Sash,inv_belt_10,uncommon,Waist,Cloth,
9876,Sorcerer Slippers,inv_boots_05,uncommon,Feet,Cloth,
9877,Sorcerer Cloak,inv_misc_cape_13,uncommon,Back,Cloth,
9878,Sorcerer Hat,inv_helmet_51,uncommon,Head,Cloth,
9879,Sorcerer Bracelets,inv_bracer_09,uncommon,Wrist,Cloth,
9880,Sorcerer Gloves,inv_gauntlets_21,uncommon,Hands,Cloth,
9881,Sorcerer Mantle,inv_shoulder_02,uncommon,Shoulder,Cloth,
9882,Sorcerer Sphere,inv_misc_orb_01,uncommon,Off Hand,Held In Off-Hand,
9883,Sorcerer Pants,inv_pants_08,uncommon,Legs,Cloth,
9884,Sorcerer Robe,inv_chest_cloth_23,uncommon,Chest,Cloth,
9885,Huntsman's Boots,inv_boots_07,uncommon,Feet,Leather,
9886,Huntsman's Bands,inv_bracer_06,uncommon,Wrist,Leather,
9887,Huntsman's Armor,inv_chest_leather_07,uncommon,Chest,Leather,
9889,Huntsman's Cap,inv_belt_25,uncommon,Head,Leather,
9890,Huntsman's Cape,inv_misc_cape_09,uncommon,Back,Cloth,
9891,Huntsman's Belt,inv_belt_17,uncommon,Waist,Leather,
9892,Huntsman's Gloves,inv_gauntlets_15,uncommon,Hands,Leather,
9893,Huntsman's Leggings,inv_pants_14,uncommon,Legs,Leather,
9894,Huntsman's Shoulders,inv_shoulder_08,uncommon,Shoulder,Leather,
9895,Jazeraint Boots,inv_boots_plate_08,uncommon,Feet,Mail,
9896,Jazeraint Bracers,inv_bracer_17,uncommon,Wrist,Mail,
9897,Jazeraint Chestguard,inv_chest_chain_09,uncommon,Chest,Mail,
9898,Jazeraint Cloak,inv_misc_cape_07,uncommon,Back,Cloth,
9899,Jazeraint Shield,inv_shield_05,uncommon,Off Hand,Shield,
9900,Jazeraint Gauntlets,inv_gauntlets_12,uncommon,Hands,Mail,
9901,Jazeraint Belt,inv_belt_27,uncommon,Waist,Mail,
9902,Jazeraint Helm,inv_helmet_37,uncommon,Head,Mail,
9903,Jazeraint Leggings,inv_pants_03,uncommon,Legs,Mail,
9904,Jazeraint Pauldrons,inv_shoulder_26,uncommon,Shoulder,Mail,
9905,Royal Blouse,inv_shirt_13,uncommon,Chest,Cloth,
9906,Royal Sash,inv_belt_10,uncommon,Waist,Cloth,
9907,Royal Boots,inv_boots_05,uncommon,Feet,Cloth,
9908,Royal Cape,inv_misc_cape_02,uncommon,Back,Cloth,
9909,Royal Bands,inv_bracer_09,uncommon,Wrist,Cloth,
9910,Royal Gloves,inv_gauntlets_17,uncommon,Hands,Cloth,
9911,Royal Trousers,inv_pants_13,uncommon,Legs,Cloth,
9912,Royal Amice,inv_shoulder_02,uncommon,Shoulder,Cloth,
9913,Royal Gown,inv_chest_cloth_03,uncommon,Chest,Cloth,
9914,Royal Scepter,inv_mace_08,uncommon,Off Hand,Held In Off-Hand,
9915,Royal Headband,inv_misc_bandana_01,uncommon,Head,Cloth,
9916,Tracker's Belt,inv_belt_17,uncommon,Waist,Leather,
9917,Tracker's Boots,inv_boots_08,uncommon,Feet,Leather,
9918,Brigade Defender,inv_shield_03,uncommon,Off Hand,Shield,
9919,Tracker's Cloak,inv_misc_cape_01,uncommon,Back,Cloth,
9920,Tracker's Gloves,inv_gauntlets_25,uncommon,Hands,Leather,
9921,Tracker's Headband,inv_helmet_17,uncommon,Head,Leather,
9922,Tracker's Leggings,inv_pants_14,uncommon,Legs,Leather,
9923,Tracker's Shoulderpads,inv_shoulder_18,uncommon,Shoulder,Leather,
9924,Tracker's Tunic,inv_chest_leather_08,uncommon,Chest,Leather,
9925,Tracker's Wristguards,inv_bracer_09,uncommon,Wrist,Leather,
9926,Brigade Boots,inv_boots_plate_08,uncommon,Feet,Mail,
9927,Brigade Bracers,inv_bracer_13,uncommon,Wrist,Mail,
9928,Brigade Breastplate,inv_chest_plate15,uncommon,Chest,Mail,
9929,Brigade Cloak,inv_misc_cape_18,uncommon,Back,Cloth,
9930,Brigade Gauntlets,inv_gauntlets_26,uncommon,Hands,Mail,
9931,Brigade Girdle,inv_belt_11,uncommon,Waist,Mail,
9932,Brigade Circlet,inv_helmet_11,uncommon,Head,Mail,
9933,Brigade Leggings,inv_pants_04,uncommon,Legs,Mail,
9934,Brigade Pauldrons,inv_shoulder_23,uncommon,Shoulder,Mail,
9935,Embossed Plate Shield,inv_shield_05,uncommon,Off Hand,Shield,
9936,Abjurer's Boots,inv_boots_09,uncommon,Feet,Cloth,
9937,Abjurer's Bands,inv_bracer_11,uncommon,Wrist,Cloth,
9938,Abjurer's Cloak,inv_misc_cape_16,uncommon,Back,Cloth,
9939,Abjurer's Gloves,inv_gauntlets_17,uncommon,Hands,Cloth,
9940,Abjurer's Hood,inv_helmet_29,uncommon,Head,Cloth,
9941,Abjurer's Mantle,inv_shoulder_02,uncommon,Shoulder,Cloth,
9942,Abjurer's Pants,inv_pants_08,uncommon,Legs,Cloth,
9943,Abjurer's Robe,inv_chest_cloth_23,uncommon,Chest,Cloth,
9944,Abjurer's Crystal,inv_misc_gem_pearl_06,uncommon,Off Hand,Held In Off-Hand,
9945,Abjurer's Sash,inv_belt_22,uncommon,Waist,Cloth,
9946,Abjurer's Tunic,inv_shirt_17,uncommon,Chest,Cloth,
9947,Chieftain's Belt,inv_belt_12,uncommon,Waist,Leather,
9948,Chieftain's Boots,inv_boots_01,uncommon,Feet,Leather,
9949,Chieftain's Bracers,inv_bracer_16,uncommon,Wrist,Leather,
9950,Chieftain's Breastplate,inv_chest_leather_05,uncommon,Chest,Leather,
9951,Chieftain's Cloak,inv_misc_cape_18,uncommon,Back,Cloth,
9952,Chieftain's Gloves,inv_gauntlets_22,uncommon,Hands,Leather,
9953,Chieftain's Headdress,inv_helmet_24,uncommon,Head,Leather,
9954,Chieftain's Leggings,inv_pants_12,uncommon,Legs,Leather,
9955,Chieftain's Shoulders,inv_shoulder_01,uncommon,Shoulder,Leather,
9956,Warmonger's Bracers,inv_bracer_01,uncommon,Wrist,Mail,
9957,Warmonger's Chestpiece,inv_chest_samurai,uncommon,Chest,Mail,
9958,Warmonger's Buckler,inv_shield_02,uncommon,Off Hand,Shield,
9959,Warmonger's Cloak,inv_misc_cape_20,uncommon,Back,Cloth,
9960,Warmonger's Gauntlets,inv_gauntlets_26,uncommon,Hands,Mail,
9961,Warmonger's Belt,inv_belt_08,uncommon,Waist,Mail,
9962,Warmonger's Greaves,inv_boots_plate_08,uncommon,Feet,Mail,
9963,Warmonger's Circlet,inv_crown_01,uncommon,Head,Mail,
9964,Warmonger's Leggings,inv_pants_06,uncommon,Legs,Mail,
9965,Warmonger's Pauldrons,inv_shoulder_05,uncommon,Shoulder,Mail,
9966,Embossed Plate Armor,inv_chest_leather_07,uncommon,Chest,Plate,
9967,Embossed Plate Gauntlets,inv_gauntlets_23,uncommon,Hands,Plate,
9968,Embossed Plate Girdle,inv_belt_11,uncommon,Waist,Plate,
9969,Embossed Plate Helmet,inv_helmet_25,uncommon,Head,Plate,
9970,Embossed Plate Leggings,inv_pants_06,uncommon,Legs,Plate,
9971,Embossed Plate Pauldrons,inv_shoulder_23,uncommon,Shoulder,Plate,
9972,Embossed Plate Bracers,inv_bracer_03,uncommon,Wrist,Plate,
9973,Embossed Plate Boots,inv_boots_plate_07,uncommon,Feet,Plate,
9974,Overlord's Shield,spell_holy_sealofwrath,uncommon,Off Hand,Shield,
9998,Black Mageweave Vest,inv_chest_leather_03,uncommon,Chest,Cloth,Crafted
9999,Black Mageweave Leggings,inv_pants_09,uncommon,Legs,Cloth,Crafted
10001,Black Mageweave Robe,inv_chest_cloth_13,uncommon,Chest,Cloth,Crafted
10002,Shadoweave Pants,inv_pants_11,uncommon,Legs,Cloth,Crafted
10003,Black Mageweave Gloves,inv_gauntlets_05,uncommon,Hands,Cloth,Crafted
10004,Shadoweave Robe,inv_chest_cloth_38,uncommon,Chest,Cloth,Crafted
10007,Red Mageweave Vest,inv_shirt_09,uncommon,Chest,Cloth,Crafted
10008,White Bandit Mask,inv_misc_cape_11,uncommon,Head,Cloth,Crafted
10009,Red Mageweave Pants,inv_pants_06,uncommon,Legs,Cloth,Crafted
10018,Red Mageweave Gloves,inv_gauntlets_19,uncommon,Hands,Cloth,Crafted
10019,Dreamweave Gloves,inv_gauntlets_18,rare,Hands,Cloth,Crafted
10021,Dreamweave Vest,inv_chest_cloth_42,rare,Chest,Cloth,Crafted
10023,Shadoweave Gloves,inv_gauntlets_09,uncommon,Hands,Cloth,Crafted
10024,Black Mageweave Headband,inv_misc_bandana_01,uncommon,Head,Cloth,Crafted
10025,Shadoweave Mask,inv_helmet_27,uncommon,Head,Cloth,Crafted
10026,Black Mageweave Boots,inv_boots_05,uncommon,Feet,Cloth,Crafted
10027,Black Mageweave Shoulders,inv_shoulder_25,uncommon,Shoulder,Cloth,Crafted
10028,Shadoweave Shoulders,inv_shoulder_25,uncommon,Shoulder,Cloth,Crafted
10029,Red Mageweave Shoulders,inv_shoulder_23,uncommon,Shoulder,Cloth,Crafted
10030,Admiral's Hat,inv_helmet_29,uncommon,Head,Cloth,Crafted
10031,Shadoweave Boots,inv_boots_05,uncommon,Feet,Cloth,Crafted
10033,Red Mageweave Headband,inv_misc_bandana_03,uncommon,Head,Cloth,Crafted
10034,Tuxedo Shirt,inv_shirt_08,common,Shirt,Shirt,Crafted
10035,Tuxedo Pants,inv_pants_01,common,Legs,Cloth,Crafted
10036,Tuxedo Jacket,inv_shirt_black_01,common,Chest,Cloth,Crafted
10040,White Wedding Dress,inv_chest_cloth_04,common,Chest,Cloth,Crafted
10041,Dreamweave Circlet,inv_crown_01,rare,Head,Cloth,Crafted
10042,Cindercloth Robe,inv_chest_cloth_25,uncommon,Chest,Cloth,Crafted
10043,Pious Legwraps,inv_pants_11,uncommon,Legs,Cloth,
10044,Cindercloth Boots,inv_boots_05,uncommon,Feet,Cloth,Crafted
10045,Simple Linen Pants,inv_pants_11,common,Legs,Cloth,Crafted
10046,Simple Linen Boots,inv_boots_05,common,Feet,Cloth,Crafted
10047,Simple Kilt,inv_pants_11,common,Legs,Cloth,Crafted
10048,Colorful Kilt,inv_pants_02,uncommon,Legs,Cloth,Crafted
10052,Orange Martial Shirt,inv_shirt_orange_01,common,Shirt,Shirt,Crafted
10053,Simple Black Dress,inv_chest_cloth_21,common,Chest,Chest,Crafted
10054,Lavender Mageweave Shirt,inv_shirt_purple_01,common,Shirt,Shirt,Crafted
10055,Pink Mageweave Shirt,inv_shirt_red_01,common,Shirt,Shirt,Crafted
10056,Orange Mageweave Shirt,inv_shirt_orange_01,common,Shirt,Shirt,Crafted
10057,Duskwoven Tunic,inv_chest_leather_09,uncommon,Chest,Cloth,
10058,Duskwoven Sandals,inv_boots_09,uncommon,Feet,Cloth,
10059,Duskwoven Bracers,inv_bracer_07,uncommon,Wrist,Cloth,
10060,Duskwoven Cape,inv_misc_cape_20,uncommon,Back,Cloth,
10061,Duskwoven Turban,inv_helmet_32,uncommon,Head,Cloth,
10062,Duskwoven Gloves,inv_gauntlets_23,uncommon,Hands,Cloth,
10063,Duskwoven Amice,inv_shoulder_18,uncommon,Shoulder,Cloth,
10064,Duskwoven Pants,inv_pants_09,uncommon,Legs,Cloth,
10065,Duskwoven Robe,inv_chest_cloth_46,uncommon,Chest,Cloth,
10066,Duskwoven Sash,inv_belt_03,uncommon,Waist,Cloth,
10067,Righteous Waistguard,inv_belt_16,uncommon,Waist,Leather,
10068,Righteous Boots,inv_boots_01,uncommon,Feet,Leather,
10069,Righteous Bracers,inv_bracer_14,uncommon,Wrist,Leather,
10070,Righteous Armor,inv_chest_chain_10,uncommon,Chest,Leather,
10071,Righteous Cloak,inv_misc_cape_06,uncommon,Back,Cloth,
10072,Righteous Gloves,inv_gauntlets_12,uncommon,Hands,Leather,
10073,Righteous Helmet,inv_helmet_13,uncommon,Head,Leather,
10074,Righteous Leggings,inv_pants_11,uncommon,Legs,Leather,
10075,Righteous Spaulders,inv_shoulder_13,uncommon,Shoulder,Leather,
10076,Lord's Armguards,inv_bracer_14,uncommon,Wrist,Mail,
10077,Lord's Breastplate,inv_chest_plate15,uncommon,Chest,Mail,
10078,Lord's Crest,spell_holy_sealofprotection,uncommon,Off Hand,Shield,
10079,Lord's Cape,inv_misc_cape_02,uncommon,Back,Cloth,
10080,Lord's Gauntlets,inv_gauntlets_29,uncommon,Hands,Mail,
10082,Lord's Boots,inv_boots_plate_06,uncommon,Feet,Mail,
10083,Lord's Crown,inv_crown_01,uncommon,Head,Mail,
10084,Lord's Legguards,inv_pants_04,uncommon,Legs,Mail,
10085,Lord's Pauldrons,inv_shoulder_30,uncommon,Shoulder,Mail,
10086,Gothic Plate Armor,inv_chest_leather_07,uncommon,Chest,Plate,
10087,Gothic Plate Gauntlets,inv_gauntlets_21,uncommon,Hands,Plate,
10088,Gothic Plate Girdle,inv_belt_13,uncommon,Waist,Plate,
10089,Gothic Sabatons,inv_boots_08,uncommon,Feet,Plate,
10090,Gothic Plate Helmet,inv_helmet_10,uncommon,Head,Plate,
10091,Gothic Plate Leggings,inv_pants_09,uncommon,Legs,Plate,
10092,Gothic Plate Spaulders,inv_shoulder_08,uncommon,Shoulder,Plate,
10093,Revenant Deflector,inv_shield_06,uncommon,Off Hand,Shield,
10094,Gothic Plate Vambraces,inv_bracer_08,uncommon,Wrist,Plate,
10095,Councillor's Boots,inv_boots_09,uncommon,Feet,Cloth,
10096,Councillor's Cuffs,inv_bracer_12,uncommon,Wrist,Cloth,
10097,Councillor's Circlet,inv_crown_01,uncommon,Head,Cloth,
10098,Councillor's Cloak,inv_misc_cape_17,uncommon,Back,Cloth,
10099,Councillor's Gloves,inv_gauntlets_21,uncommon,Hands,Cloth,
10100,Councillor's Shoulders,inv_shoulder_06,uncommon,Shoulder,Cloth,
10101,Councillor's Pants,inv_pants_10,uncommon,Legs,Cloth,
10102,Councillor's Robes,inv_chest_cloth_39,uncommon,Chest,Cloth,
10103,Councillor's Sash,inv_belt_25,uncommon,Waist,Cloth,
10104,Councillor's Tunic,inv_chest_cloth_10,uncommon,Chest,Cloth,
10105,Wanderer's Armor,inv_chest_leather_10,uncommon,Chest,Leather,
10106,Wanderer's Boots,inv_boots_07,uncommon,Feet,Leather,
10107,Wanderer's Bracers,inv_bracer_05,uncommon,Wrist,Leather,
10108,Wanderer's Cloak,inv_misc_cape_10,uncommon,Back,Cloth,
10109,Wanderer's Belt,inv_belt_11,uncommon,Waist,Leather,
10110,Wanderer's Gloves,inv_gauntlets_24,uncommon,Hands,Leather,
10111,Wanderer's Hat,inv_helmet_50,uncommon,Head,Leather,
10112,Wanderer's Leggings,inv_pants_06,uncommon,Legs,Leather,
10113,Wanderer's Shoulders,inv_shoulder_08,uncommon,Shoulder,Leather,
10118,Ornate Breastplate,inv_chest_chain_10,uncommon,Chest,Mail,
10119,Ornate Greaves,inv_boots_plate_05,uncommon,Feet,Mail,
10120,Ornate Cloak,inv_misc_cape_06,uncommon,Back,Cloth,
10121,Ornate Gauntlets,inv_gauntlets_10,uncommon,Hands,Mail,
10122,Ornate Girdle,inv_belt_07,uncommon,Waist,Mail,
10123,Ornate Circlet,inv_crown_02,uncommon,Head,Mail,
10124,Ornate Legguards,inv_pants_04,uncommon,Legs,Mail,
10125,Ornate Pauldrons,inv_shoulder_02,uncommon,Shoulder,Mail,
10126,Ornate Bracers,inv_bracer_14,uncommon,Wrist,Mail,
10127,Revenant Bracers,inv_bracer_16,uncommon,Wrist,Plate,
10128,Revenant Chestplate,inv_chest_plate11,uncommon,Chest,Plate,
10129,Revenant Gauntlets,inv_gauntlets_31,uncommon,Hands,Plate,
10130,Revenant Girdle,inv_belt_30,uncommon,Waist,Plate,
10131,Revenant Boots,inv_boots_plate_02,uncommon,Feet,Plate,
10132,Revenant Helmet,inv_helmet_03,uncommon,Head,Plate,
10133,Revenant Leggings,inv_pants_03,uncommon,Legs,Plate,
10134,Revenant Shoulders,inv_shoulder_14,uncommon,Shoulder,Plate,
10135,High Councillor's Tunic,inv_shirt_17,uncommon,Chest,Cloth,
10136,High Councillor's Bracers,inv_bracer_05,uncommon,Wrist,Cloth,
10137,High Councillor's Boots,inv_boots_08,uncommon,Feet,Cloth,
